time,open,high,low,close,volume,spread,real_volume
2023-11-03 04:00:00,34672.6,34686.61,34307.96,34442.99,17417,1070,0
2023-11-03 08:00:00,34442.75,34597.25,34112.32,34237.81,21252,1174,0
2023-11-03 12:00:00,34238.02,34849.37,34136.83,34757.68,21503,1059,0
2023-11-03 16:00:00,34758.02,34829.64,34331.79,34529.11,19064,910,0
2023-11-03 20:00:00,34530.48,34740.11,34477.63,34719.63,15013,912,0
2023-11-04 00:00:00,34719.7,34791.2,34642.32,34708.56,14074,727,0
2023-11-04 04:00:00,34708.56,35000.03,34589.56,34771.0,16006,563,0
2023-11-04 08:00:00,34771.74,34870.55,34681.98,34714.64,14223,968,0
2023-11-04 12:00:00,34714.61,34796.87,34652.19,34708.37,13648,1408,0
2023-11-04 16:00:00,34708.57,34794.5,34696.13,34739.07,12758,1042,0
2023-11-04 20:00:00,34739.04,35266.81,34717.31,35066.44,16355,883,0
2023-11-05 00:00:00,35066.47,35302.81,34942.53,35279.95,15938,668,0
2023-11-05 04:00:00,35278.44,35316.46,35053.38,35170.53,14786,707,0
2023-11-05 08:00:00,35170.61,35199.7,35016.24,35093.09,14141,639,0
2023-11-05 12:00:00,35092.94,35182.75,34770.85,34883.48,16489,788,0
2023-11-05 16:00:00,34883.59,35270.8,34874.49,35001.94,16737,1147,0
2023-11-05 20:00:00,35002.32,35378.18,34448.51,35019.3,19799,852,0
2023-11-06 00:00:00,35019.2,35132.16,34846.5,34996.92,16519,851,0
2023-11-06 04:00:00,34996.91,35042.13,34746.45,34915.69,15177,977,0
2023-11-06 08:00:00,34915.71,35287.66,34844.68,35247.46,16583,672,0
2023-11-06 12:00:00,35247.1,35270.49,34904.83,35059.94,19734,500,0
2023-11-06 16:00:00,35060.68,35104.72,34810.87,35053.67,16880,876,0
2023-11-06 20:00:00,35053.7,35131.07,34877.27,35028.34,14999,933,0
2023-11-07 00:00:00,35026.59,35040.25,34794.94,34900.02,15846,991,0
2023-11-07 04:00:00,34900.24,34958.04,34818.66,34920.48,13818,1034,0
2023-11-07 08:00:00,34920.0,34961.66,34556.61,34627.33,17859,1034,0
2023-11-07 12:00:00,34628.05,34833.83,34510.73,34707.6,17696,1081,0
2023-11-07 16:00:00,34707.6,35560.4,34559.3,35450.18,22611,543,0
2023-11-07 20:00:00,35450.74,35882.94,35212.21,35391.52,21536,868,0
2023-11-08 00:00:00,35392.95,35411.61,35212.17,35253.06,14197,734,0
2023-11-08 04:00:00,35253.06,35345.82,35152.89,35207.5,13537,898,0
2023-11-08 08:00:00,35207.22,35413.28,35168.79,35303.74,14176,895,0
2023-11-08 12:00:00,35303.77,35437.9,35052.66,35198.11,16122,1022,0
2023-11-08 16:00:00,35198.35,35722.04,35154.33,35596.38,18032,998,0
2023-11-08 20:00:00,35596.09,36067.98,35367.25,35594.31,25196,701,0
2023-11-09 00:00:00,35591.09,36465.27,35513.4,36405.01,23505,243,0
2023-11-09 04:00:00,36404.02,36778.41,36380.12,36496.43,19797,704,0
2023-11-09 08:00:00,36496.5,36955.57,36495.22,36785.06,17844,703,0
2023-11-09 12:00:00,36785.27,37922.54,36743.53,37052.91,31205,431,0
2023-11-09 16:00:00,37054.56,37175.62,35717.49,36345.3,31206,249,0
2023-11-09 20:00:00,36345.58,36734.85,36114.75,36664.33,19286,1187,0
2023-11-10 00:00:00,36665.89,36872.82,36415.01,36697.22,16618,1121,0
2023-11-10 04:00:00,36697.41,36778.28,36404.19,36413.64,16181,1281,0
