time,open,high,low,close,volume,spread,real_volume
2023-03-16 06:00:00,24391.5,24643.21,24381.8,24611.08,4071,2419,0
2023-03-16 07:00:00,24613.67,24716.46,24574.06,24660.73,4000,2599,0
2023-03-16 08:00:00,24659.63,24706.48,24601.67,24621.63,3786,2343,0
2023-03-16 09:00:00,24625.36,24882.85,24410.24,24708.88,4272,2007,0
2023-03-16 10:00:00,24713.59,25100.34,24614.02,24976.67,4414,648,0
2023-03-16 11:00:00,24978.49,24978.67,24780.81,24871.96,3959,2001,0
2023-03-16 12:00:00,24874.5,24975.26,24706.51,24763.47,4389,859,0
2023-03-16 13:00:00,24767.5,24885.56,24571.1,24870.52,4472,1977,0
2023-03-16 14:00:00,24872.23,25055.37,24724.51,24877.16,4375,1394,0
2023-03-16 15:00:00,24881.07,24966.89,24785.39,24922.49,4209,1973,0
2023-03-16 16:00:00,24924.45,24946.43,24705.48,24793.27,4156,1901,0
2023-03-16 17:00:00,24793.79,24818.0,24633.56,24703.45,3932,1979,0
2023-03-16 18:00:00,24704.2,24859.26,24643.48,24834.78,3837,1851,0
2023-03-16 19:00:00,24835.32,25197.12,24819.63,24999.17,4268,1950,0
2023-03-16 20:00:00,24998.25,25000.79,24670.51,24747.71,4011,1922,0
2023-03-16 21:00:00,24743.26,25116.6,24691.72,24952.96,3982,400,0
2023-03-16 22:00:00,24951.98,25035.31,24872.55,25023.25,3708,1945,0
2023-03-16 23:00:00,25022.78,25111.58,24955.75,25046.04,3805,1846,0
2023-03-17 00:00:00,25043.36,25043.36,24922.94,24952.14,3783,1344,0
2023-03-17 01:00:00,24953.86,25758.26,24938.15,25714.55,4752,1209,0
2023-03-17 02:00:00,25713.3,25935.35,25539.22,25636.07,4631,1781,0
2023-03-17 03:00:00,25635.72,25832.74,25611.27,25824.19,3884,1784,0
2023-03-17 04:00:00,25826.47,25924.63,25753.13,25771.76,3840,1630,0
2023-03-17 05:00:00,25773.37,25819.36,25704.9,25815.73,3777,1794,0
2023-03-17 06:00:00,25818.06,26228.83,25811.92,26189.66,4494,1177,0
2023-03-17 07:00:00,26184.62,26205.11,25932.6,26124.51,4093,1736,0
2023-03-17 08:00:00,26126.66,26238.21,25985.57,26048.3,4039,1535,0
2023-03-17 09:00:00,26050.07,26358.63,26048.05,26279.2,3888,1700,0
2023-03-17 10:00:00,26286.0,26771.84,26269.02,26724.81,4477,160,0
2023-03-17 11:00:00,26727.25,26944.55,26604.12,26913.84,4169,485,0
2023-03-17 12:00:00,26915.64,26926.17,26390.93,26667.35,4423,1778,0
2023-03-17 13:00:00,26664.06,26782.52,26395.93,26456.63,4477,1695,0
2023-03-17 14:00:00,26458.08,26652.3,26145.05,26302.9,4766,1410,0
2023-03-17 15:00:00,26302.55,26525.16,26251.8,26427.55,4211,1657,0
2023-03-17 16:00:00,26430.0,26576.8,26379.93,26418.46,4185,1735,0
2023-03-17 17:00:00,26420.47,26667.74,26404.53,26512.91,4303,1700,0
2023-03-17 18:00:00,26513.05,26648.98,26309.56,26646.47,4195,1709,0
2023-03-17 19:00:00,26642.74,26886.78,26596.2,26864.46,4526,1932,0
2023-03-17 20:00:00,26859.55,26881.37,26614.95,26795.17,4049,1830,0
2023-03-17 21:00:00,26796.78,27201.16,26755.25,27107.8,4077,1836,0
2023-03-17 22:00:00,27109.31,27758.17,27006.76,27510.76,5565,737,0
2023-03-17 23:00:00,27515.15,27692.17,27275.49,27415.1,4544,1550,0
2023-03-18 00:00:00,27414.91,27649.11,27070.28,27636.22,4464,1653,0
2023-03-18 01:00:00,27640.06,27705.14,27256.19,27348.35,4231,2131,0
2023-03-18 02:00:00,27350.0,27497.12,27240.32,27301.56,3981,2534,0
2023-03-18 03:00:00,27301.85,27380.66,27192.4,27334.94,3815,2654,0
2023-03-18 04:00:00,27335.5,27434.21,27243.02,27358.6,3728,2312,0
2023-03-18 05:00:00,27358.96,27640.41,27324.76,27606.28,3855,2396,0
2023-03-18 06:00:00,27606.69,27640.22,27472.14,27528.58,3700,2223,0
2023-03-18 07:00:00,27529.69,27543.03,27316.42,27389.81,3652,2141,0
2023-03-18 08:00:00,27390.45,27394.81,27101.0,27245.63,4020,2534,0
2023-03-18 09:00:00,27245.96,27471.67,27158.45,27432.75,3809,2437,0
2023-03-18 10:00:00,27433.01,27538.24,27397.41,27511.8,3682,2006,0
2023-03-18 11:00:00,27513.51,27524.65,27356.36,27488.94,3676,885,0
2023-03-18 12:00:00,27488.97,27664.42,27333.27,27540.23,3936,1751,0
2023-03-18 13:00:00,27542.35,27571.8,27393.92,27454.38,3836,1924,0
2023-03-18 14:00:00,27450.79,27665.1,27431.13,27584.26,3808,1678,0
2023-03-18 15:00:00,27584.79,27598.17,27111.14,27267.34,4334,1846,0
2023-03-18 16:00:00,27266.69,27496.72,26633.91,27382.86,4853,977,0
2023-03-18 17:00:00,27386.25,27513.39,26939.58,27345.13,4602,1742,0
2023-03-18 18:00:00,27344.92,27405.91,27270.88,27366.3,3822,1583,0
2023-03-18 19:00:00,27366.03,27480.36,27325.46,27382.83,3787,1546,0
2023-03-18 20:00:00,27382.56,27504.69,27297.66,27375.13,3822,1557,0
2023-03-18 21:00:00,27376.21,27395.03,27201.68,27238.64,3687,1587,0
2023-03-18 22:00:00,27242.0,27286.19,26916.36,26949.15,4134,1644,0
2023-03-18 23:00:00,26950.52,27107.5,26853.99,26944.48,4369,1732,0
2023-03-19 00:00:00,26946.61,27166.85,26938.68,27122.99,4070,419,0
2023-03-19 01:00:00,27121.27,27220.93,27072.5,27144.44,3811,1849,0
2023-03-19 02:00:00,27139.4,27234.11,27086.84,27148.45,3627,1676,0
2023-03-19 03:00:00,27150.2,27276.63,27112.01,27235.86,3599,1645,0
2023-03-19 04:00:00,27237.8,27317.69,27140.93,27174.57,3667,1631,0
2023-03-19 05:00:00,27174.63,27227.86,27073.14,27097.19,3682,1694,0
2023-03-19 06:00:00,27096.57,27112.53,26935.22,26969.81,3561,2178,0
2023-03-19 07:00:00,26968.34,27047.74,26864.23,27013.85,3752,2371,0
2023-03-19 08:00:00,27014.76,27118.66,26915.99,27012.54,3844,2393,0
2023-03-19 09:00:00,27013.53,27079.63,26952.25,27073.83,3667,2308,0
2023-03-19 10:00:00,27074.67,27137.01,27016.38,27082.81,3630,2020,0
2023-03-19 11:00:00,27082.88,27240.82,26979.89,27204.37,3844,1686,0
2023-03-19 12:00:00,27204.85,27406.54,27173.69,27281.25,4131,1115,0
2023-03-19 13:00:00,27281.1,27325.34,27155.08,27217.1,3885,1630,0
2023-03-19 14:00:00,27218.38,27404.83,27214.84,27373.19,3801,1489,0
2023-03-19 15:00:00,27375.54,27743.24,27341.59,27580.35,4446,182,0
2023-03-19 16:00:00,27576.9,28202.56,27513.23,27938.38,5027,426,0
2023-03-19 17:00:00,27939.45,28085.07,27750.22,27927.84,4446,2384,0
2023-03-19 18:00:00,27926.95,28316.5,27868.82,28316.5,4103,2020,0
2023-03-19 19:00:00,28307.98,28384.22,28206.39,28297.03,4206,2124,0
2023-03-19 20:00:00,28298.99,28405.85,27780.83,27923.33,4561,2019,0
2023-03-19 21:00:00,27925.81,28257.16,27906.4,28013.74,4124,1864,0
2023-03-19 22:00:00,28015.8,28197.95,27913.85,28157.95,4006,1807,0
2023-03-19 23:00:00,28158.62,28330.24,27935.62,28002.38,4102,1762,0
2023-03-20 00:00:00,28005.99,28093.01,27835.89,27847.15,4189,1839,0
2023-03-20 01:00:00,27841.37,27903.29,27621.3,27699.04,4190,235,0
2023-03-20 02:00:00,27700.82,27779.89,27273.01,27462.84,4452,1753,0
2023-03-20 03:00:00,27463.6,27521.31,27177.41,27303.37,4538,629,0
2023-03-20 04:00:00,27304.8,27489.54,27188.18,27470.55,4007,1170,0
2023-03-20 05:00:00,27469.4,27569.59,27384.81,27556.69,3813,1994,0
2023-03-20 06:00:00,27561.57,27759.21,27507.67,27669.35,3929,2441,0
2023-03-20 07:00:00,27663.27,28293.57,27663.07,28214.61,4433,2485,0
2023-03-20 08:00:00,28217.8,28453.07,28042.35,28352.37,4573,1208,0
2023-03-20 09:00:00,28354.98,28504.02,28078.94,28241.41,4394,2070,0
2023-03-20 10:00:00,28240.51,28283.64,27971.83,28155.88,4245,1711,0
2023-03-20 11:00:00,28155.88,28310.51,28086.61,28235.06,4051,1407,0
2023-03-20 12:00:00,28237.18,28302.67,28131.13,28276.93,3892,1576,0
2023-03-20 13:00:00,28277.71,28279.61,27754.31,27846.28,4577,1716,0
2023-03-20 14:00:00,27851.61,28163.55,27851.61,28092.26,4565,541,0
2023-03-20 15:00:00,28092.31,28146.92,27664.12,27722.12,4231,1799,0
2023-03-20 16:00:00,27721.83,27806.36,27504.85,27592.0,4549,725,0
2023-03-20 17:00:00,27586.79,27838.69,27530.92,27666.59,4447,1914,0
2023-03-20 18:00:00,27667.92,28085.31,27628.47,28026.86,4384,1708,0
2023-03-20 19:00:00,28023.93,28056.2,27685.23,27819.1,4121,1884,0
2023-03-20 20:00:00,27821.64,28076.67,27800.29,28040.72,4031,316,0
2023-03-20 21:00:00,28038.82,28220.41,27966.11,28030.08,3872,1719,0
2023-03-20 22:00:00,28031.07,28092.27,27903.84,27996.78,3792,1703,0
2023-03-20 23:00:00,27998.91,28060.07,27626.77,27761.21,4288,1801,0
2023-03-21 00:00:00,27760.34,27986.27,27700.55,27897.76,4076,1792,0
2023-03-21 01:00:00,27892.68,27958.9,27751.31,27912.32,3888,1821,0
2023-03-21 02:00:00,27912.52,27938.68,27808.34,27816.43,3715,1715,0
2023-03-21 03:00:00,27811.14,27869.83,27760.72,27816.49,3633,1723,0
2023-03-21 04:00:00,27816.71,28006.15,27816.71,27940.26,3711,1575,0
2023-03-21 05:00:00,27940.6,27956.11,27773.32,27836.62,3761,1546,0
2023-03-21 06:00:00,27837.91,27838.83,27660.29,27682.95,3845,1779,0
2023-03-21 07:00:00,27680.51,27721.4,27363.36,27547.97,4298,1790,0
2023-03-21 08:00:00,27547.25,27726.75,27442.55,27684.87,3929,1732,0
2023-03-21 09:00:00,27684.62,28125.75,27629.62,27969.23,4260,1632,0
2023-03-21 10:00:00,27964.14,28211.12,27932.33,27998.24,4124,786,0
2023-03-21 11:00:00,27998.62,28108.05,27916.02,28073.26,3769,1507,0
2023-03-21 12:00:00,28074.26,28274.27,27955.12,28218.2,4280,1609,0
2023-03-21 13:00:00,28217.87,28254.6,27920.83,28072.05,4361,1666,0
2023-03-21 14:00:00,28074.16,28147.13,27758.98,27904.07,4450,1614,0
2023-03-21 15:00:00,27904.47,28126.47,27879.66,28081.9,3992,90,0
2023-03-21 16:00:00,28081.56,28467.7,28044.11,28383.53,4310,1535,0
2023-03-21 17:00:00,28383.2,28447.89,28017.21,28033.95,4499,1628,0
2023-03-21 18:00:00,28031.87,28198.98,27980.28,28177.72,4033,1551,0
2023-03-21 19:00:00,28180.58,28263.73,28131.05,28171.77,3802,1413,0
2023-03-21 20:00:00,28174.51,28240.42,28073.78,28111.8,3765,1655,0
2023-03-21 21:00:00,28110.69,28137.59,27953.04,28033.15,3790,1580,0
2023-03-21 22:00:00,28033.09,28106.17,27954.41,28061.89,3787,1584,0
2023-03-21 23:00:00,28063.76,28183.87,28021.74,28148.47,3707,1606,0
2023-03-22 00:00:00,28141.7,28162.35,27976.89,28063.92,3726,1636,0
2023-03-22 01:00:00,28063.08,28126.14,27984.09,28107.8,3630,1542,0
2023-03-22 02:00:00,28110.08,28178.84,28077.65,28077.65,3542,1505,0
2023-03-22 03:00:00,28077.73,28296.26,28045.69,28181.5,3740,1514,0
2023-03-22 04:00:00,28182.47,28257.28,28145.93,28231.14,3518,1307,0
2023-03-22 05:00:00,28229.77,28321.68,28210.1,28227.91,3566,1497,0
2023-03-22 06:00:00,28227.95,28251.57,28174.85,28235.78,3502,1540,0
2023-03-22 07:00:00,28235.51,28268.24,28062.76,28126.24,3697,1537,0
2023-03-22 08:00:00,28126.75,28231.16,28082.84,28110.54,3678,1273,0
2023-03-22 09:00:00,28110.89,28157.6,28026.32,28124.71,3627,1453,0
2023-03-22 10:00:00,28124.4,28200.06,28076.45,28167.48,3567,1539,0
2023-03-22 11:00:00,28167.86,28216.38,28127.49,28145.04,3486,1581,0
2023-03-22 12:00:00,28144.8,28275.9,28117.96,28247.02,3617,1539,0
2023-03-22 13:00:00,28244.97,28413.13,28186.67,28304.54,3799,1514,0
2023-03-22 14:00:00,28304.5,28730.35,28294.81,28578.38,4182,578,0
2023-03-22 15:00:00,28577.14,28737.57,28447.88,28608.24,4168,230,0
2023-03-22 16:00:00,28608.34,28714.14,28497.16,28669.21,3851,1647,0
2023-03-22 17:00:00,28668.84,28672.27,28318.0,28507.86,4232,1781,0
2023-03-22 18:00:00,28519.19,28856.75,27801.27,28023.09,6042,334,0
2023-03-22 19:00:00,28027.57,28027.57,26657.81,26667.73,6068,871,0
2023-03-22 20:00:00,26675.04,27403.34,26623.69,27342.55,4675,1689,0
2023-03-22 21:00:00,27344.1,27457.5,27087.29,27106.71,4055,1891,0
2023-03-22 22:00:00,27100.53,27256.66,26997.61,27234.7,3864,1548,0
2023-03-22 23:00:00,27230.15,27348.64,27212.0,27277.59,3653,1018,0
2023-03-23 00:00:00,27277.85,27467.16,27219.01,27349.44,3693,1811,0
2023-03-23 01:00:00,27353.31,27354.27,27134.33,27169.91,3575,1753,0
2023-03-23 02:00:00,27170.84,27378.09,27164.76,27375.25,3553,1759,0
2023-03-23 03:00:00,27377.02,27448.18,27326.22,27398.96,3566,1771,0
2023-03-23 04:00:00,27393.99,27455.99,27276.35,27306.47,3530,1826,0
2023-03-23 05:00:00,27307.76,27733.72,27305.26,27666.02,3792,1749,0
2023-03-23 06:00:00,27661.95,27728.56,27589.94,27686.2,3623,1767,0
2023-03-23 07:00:00,27685.1,27704.82,27580.9,27670.33,3502,1699,0
2023-03-23 08:00:00,27670.43,27759.06,27591.81,27667.62,3562,1634,0
2023-03-23 09:00:00,27668.75,27682.84,27609.3,27660.02,3497,1404,0
2023-03-23 10:00:00,27660.91,27700.13,27622.65,27638.31,3420,1493,0
2023-03-23 11:00:00,27638.14,27647.75,27486.79,27602.64,3569,1584,0
2023-03-23 12:00:00,27602.19,27674.69,27483.93,27504.3,3623,1656,0
2023-03-23 13:00:00,27505.51,27529.74,27304.34,27395.64,3977,349,0
2023-03-23 14:00:00,27395.69,28107.53,27317.16,28065.41,4191,1698,0
2023-03-23 15:00:00,28071.54,28778.32,27996.11,28617.41,5224,358,0
2023-03-23 16:00:00,28613.56,28675.11,28378.23,28489.9,4089,1722,0
2023-03-23 17:00:00,28487.6,28536.14,28168.81,28314.64,4165,1876,0
2023-03-23 18:00:00,28314.25,28398.89,27794.15,27920.09,4192,1787,0
2023-03-23 19:00:00,27922.86,28463.37,27780.89,28388.45,4730,1957,0
2023-03-23 20:00:00,28386.57,28386.57,28109.05,28307.51,3890,1680,0
2023-03-23 21:00:00,28306.26,28306.26,27990.36,28179.29,3725,1613,0
2023-03-23 22:00:00,28179.46,28284.7,28105.94,28231.32,3639,1825,0
2023-03-23 23:00:00,28225.26,28457.74,28204.87,28312.82,3770,1726,0
2023-03-24 00:00:00,28314.29,28385.09,28182.62,28208.76,3646,1824,0
2023-03-24 01:00:00,28207.69,28327.35,28138.73,28268.48,3588,1635,0
2023-03-24 02:00:00,28268.92,28328.54,28134.9,28194.2,3531,1643,0
2023-03-24 03:00:00,28194.13,28252.5,28153.84,28230.25,3522,1803,0
2023-03-24 04:00:00,28230.51,28261.13,28107.19,28137.23,3531,1710,0
2023-03-24 05:00:00,28137.03,28311.78,28132.59,28296.82,3531,1687,0
2023-03-24 06:00:00,28297.66,28346.34,28234.65,28259.64,3519,1868,0
2023-03-24 07:00:00,28260.1,28331.52,28158.01,28279.58,3556,1663,0
2023-03-24 08:00:00,28279.76,28306.59,27940.54,28039.94,3770,1850,0
2023-03-24 09:00:00,28039.93,28192.32,28006.81,28044.82,3722,1781,0
2023-03-24 10:00:00,28045.35,28095.65,27946.16,28037.59,3667,1965,0
2023-03-24 11:00:00,28038.5,28097.26,27426.91,27583.24,3933,563,0
2023-03-24 12:00:00,27578.06,28137.93,27549.02,27974.21,4211,1923,0
2023-03-24 13:00:00,27975.13,28005.78,27658.75,27985.6,4106,450,0
2023-03-24 14:00:00,27980.91,28271.6,27830.07,27998.07,4498,744,0
2023-03-24 15:00:00,27999.47,28085.61,27853.97,28023.06,3966,2015,0
2023-03-24 16:00:00,28021.74,28065.1,27823.08,27834.54,3675,1851,0
2023-03-24 17:00:00,27835.28,27906.71,27523.31,27602.48,4461,1968,0
2023-03-24 18:00:00,27603.73,27820.67,27555.34,27742.03,3861,1853,0
2023-03-24 19:00:00,27742.72,27892.21,27682.9,27828.08,3693,1791,0
2023-03-24 20:00:00,27830.04,27871.98,27482.49,27582.32,3877,1869,0
2023-03-24 21:00:00,27581.68,27622.99,27000.49,27342.65,4256,1695,0
2023-03-24 22:00:00,27338.09,27446.25,27281.6,27300.7,3742,1662,0
2023-03-24 23:00:00,27299.85,27516.9,27275.0,27459.86,3672,1731,0
2023-03-25 00:00:00,27461.88,27591.32,27418.61,27568.63,3569,1703,0
2023-03-25 01:00:00,27567.41,27577.6,27435.77,27509.86,3559,1634,0
2023-03-25 02:00:00,27510.05,27670.35,27464.05,27599.01,3571,1644,0
2023-03-25 03:00:00,27599.67,27652.11,27554.83,27595.67,3583,1790,0
2023-03-25 04:00:00,27596.89,27622.76,27501.11,27538.82,3528,1572,0
2023-03-25 05:00:00,27537.89,27552.33,27380.82,27469.42,3558,1559,0
2023-03-25 06:00:00,27472.13,27546.73,27412.29,27504.02,3547,1685,0
2023-03-25 07:00:00,27504.07,27588.33,27480.89,27496.44,3530,1629,0
2023-03-25 08:00:00,27497.41,27523.15,27349.72,27427.64,3592,1746,0
2023-03-25 09:00:00,27428.11,27524.0,27317.16,27482.51,3602,1927,0
2023-03-25 10:00:00,27483.12,27547.15,27404.2,27483.96,3543,2000,0
2023-03-25 11:00:00,27484.19,27537.83,27430.12,27462.31,3502,1377,0
2023-03-25 12:00:00,27463.69,27495.81,27391.42,27464.48,3530,1557,0
2023-03-25 13:00:00,27464.18,27621.44,27355.32,27582.35,3697,1303,0
2023-03-25 14:00:00,27581.86,27656.7,27530.42,27536.66,3606,1129,0
2023-03-25 15:00:00,27536.67,27783.07,27490.16,27656.88,3779,988,0
2023-03-25 16:00:00,27655.25,27736.78,27629.62,27643.52,3630,1123,0
2023-03-25 17:00:00,27643.75,27663.84,27390.23,27489.46,3740,1260,0
2023-03-25 18:00:00,27489.54,27539.04,27428.83,27440.25,3562,2175,0
2023-03-25 19:00:00,27438.96,27446.87,27172.81,27196.83,4017,1410,0
2023-03-25 20:00:00,27197.04,27428.4,27168.34,27361.93,3704,1512,0
2023-03-25 21:00:00,27361.61,27449.12,27352.39,27417.95,3528,1201,0
2023-03-25 22:00:00,27418.4,27536.94,27394.95,27445.87,3644,1315,0
2023-03-25 23:00:00,27444.51,27500.37,27413.71,27471.01,3502,1235,0
2023-03-26 00:00:00,27471.48,27636.99,27423.0,27547.57,3574,1084,0
2023-03-26 01:00:00,27547.95,27665.13,27527.57,27611.4,3529,1041,0
2023-03-26 02:00:00,27611.0,27626.31,27565.12,27595.91,3494,1405,0
2023-03-26 03:00:00,27596.43,27623.72,27508.24,27534.03,3518,1829,0
2023-03-26 04:00:00,27535.72,27549.34,27474.52,27530.48,3453,1119,0
2023-03-26 05:00:00,27530.48,27570.68,27479.33,27557.87,3463,1055,0
2023-03-26 06:00:00,27557.86,27587.79,27491.14,27514.48,3291,995,0
2023-03-26 07:00:00,27513.61,27554.35,27494.36,27514.07,3473,1019,0
2023-03-26 08:00:00,27514.11,27772.46,27492.84,27667.79,3748,1009,0
2023-03-26 09:00:00,27665.98,27747.27,27624.84,27692.27,3612,1468,0
2023-03-26 10:00:00,27690.44,27720.01,27638.77,27674.52,3493,1607,0
2023-03-26 11:00:00,27674.99,27918.24,27648.22,27878.1,3605,1593,0
2023-03-26 12:00:00,27880.82,27989.66,27835.08,27926.55,3696,1457,0
2023-03-26 13:00:00,27926.41,28203.73,27888.49,28157.59,3830,1376,0
2023-03-26 14:00:00,28160.43,28164.63,27698.95,27794.23,4098,1272,0
2023-03-26 15:00:00,27791.08,27880.39,27717.83,27807.8,3679,1134,0
2023-03-26 16:00:00,27807.9,27893.47,27635.23,27676.67,3567,1105,0
2023-03-26 17:00:00,27679.07,27869.47,27664.59,27847.94,3627,1351,0
2023-03-26 18:00:00,27847.4,27935.06,27771.93,27817.94,3600,1093,0
2023-03-26 19:00:00,27818.18,27867.39,27793.73,27836.45,3489,1106,0
2023-03-26 20:00:00,27836.44,27918.02,27685.64,27777.69,3624,1143,0
2023-03-26 21:00:00,27777.6,27853.96,27751.25,27853.96,3461,1216,0
2023-03-26 22:00:00,27853.2,28095.13,27814.7,28049.33,3771,996,0
2023-03-26 23:00:00,28051.46,28140.95,27955.81,27974.28,3642,1203,0
2023-03-27 00:00:00,27975.81,28027.98,27918.13,28003.1,3571,1241,0
2023-03-27 01:00:00,28003.22,28024.85,27815.15,27843.43,3676,1197,0
2023-03-27 02:00:00,27844.22,27894.36,27782.46,27878.65,3536,1184,0
2023-03-27 03:00:00,27881.85,27928.45,27834.06,27892.54,3493,1182,0
2023-03-27 04:00:00,27892.96,27942.51,27872.83,27912.08,3465,1105,0
2023-03-27 05:00:00,27910.79,27920.04,27674.42,27713.26,3609,1005,0
2023-03-27 06:00:00,27713.22,27814.4,27672.02,27790.69,3601,1055,0
2023-03-27 07:00:00,27791.98,27863.62,27754.85,27808.49,3517,1132,0
2023-03-27 08:00:00,27808.74,27874.24,27769.28,27851.26,3473,1161,0
2023-03-27 09:00:00,27852.31,27972.45,27819.08,27929.81,3546,1172,0
2023-03-27 10:00:00,27930.48,27954.03,27869.45,27918.62,3460,1227,0
2023-03-27 11:00:00,27917.4,27984.82,27837.16,27900.21,3535,1264,0
2023-03-27 12:00:00,27899.67,27935.78,27685.07,27738.97,3619,1409,0
2023-03-27 13:00:00,27742.63,27839.58,27623.88,27687.12,3941,1181,0
2023-03-27 14:00:00,27686.92,27727.59,26954.39,26957.31,4578,169,0
2023-03-27 15:00:00,26951.81,27005.06,26504.11,26895.1,5085,1025,0
2023-03-27 16:00:00,26900.16,27304.51,26843.69,27128.04,4263,1239,0
2023-03-27 17:00:00,27130.45,27198.83,26919.42,26952.71,3925,1197,0
2023-03-27 18:00:00,26951.91,27160.16,26935.53,27074.38,3690,1206,0
2023-03-27 19:00:00,27073.42,27118.68,26919.95,26948.11,3633,1244,0
2023-03-27 20:00:00,26947.92,27035.56,26869.26,27019.82,3749,1208,0
2023-03-27 21:00:00,27022.23,27171.45,26982.12,27155.77,3595,1195,0
2023-03-27 22:00:00,27151.91,27229.22,27060.53,27086.17,3645,1311,0
