price_range,body_size,upper_wick,lower_wick,atr,momentum,has_bos_bullish,has_bos_bearish,has_ob_bullish,has_ob_bearish,has_fvg_bullish,has_fvg_bearish,volatility,avg_range,target
112.06999999999971,92.95999999999913,0.0,19.110000000000582,204.16857142857148,-99.50999999999476,0,0,0,0,0,0,0.003228628257922845,191.79800000000105,1
161.9800000000032,33.799999999995634,61.770000000004075,66.41000000000349,192.87928571428606,-123.16999999999825,0,0,0,0,0,0,0.0030484940531273503,183.49100000000107,1
180.72000000000116,101.65999999999622,30.580000000001746,48.4800000000032,192.5935714285723,-180.0,0,0,0,0,0,0,0.0030489079752908676,185.2580000000009,1
208.87000000000262,82.33999999999651,90.88000000000466,35.650000000001455,194.72500000000113,73.34999999999854,0,0,0,0,0,0,0.0030787851190603424,180.43900000000068,0
128.72000000000116,35.400000000001455,47.05999999999767,46.26000000000204,185.74357142857272,64.84000000000378,0,0,0,0,0,0,0.002938444015579635,171.355000000001,0
114.49000000000524,72.47000000000116,0.0,42.020000000004075,176.4178571428586,-95.93000000000029,0,0,0,0,0,0,0.002794029698651615,157.73100000000196,0
256.8799999999974,199.01000000000204,37.94999999999709,19.919999999998254,182.96714285714395,-326.4300000000003,0,0,0,0,0,0,0.0029068279010449932,170.90400000000153,1
218.38999999999942,96.20999999999913,55.849999999998545,66.33000000000175,180.2050000000007,-122.68000000000029,0,0,0,0,0,0,0.002858338368067325,181.24300000000147,1
98.0,5.569999999999709,59.79000000000087,32.63999999999942,171.52214285714373,-197.75,0,0,0,0,0,0,0.002720431895795433,167.22100000000137,1
121.51000000000204,9.729999999995925,33.270000000004075,78.51000000000204,162.29214285714417,-152.37000000000262,0,0,0,0,0,0,0.0025736485725572377,160.1630000000012,1
166.55999999999767,92.22000000000116,29.81999999999971,44.5199999999968,165.25000000000105,-171.99000000000524,0,0,0,0,0,0,0.002624306365257091,165.612000000001,1
108.34999999999854,43.950000000004366,0.0,64.39999999999418,164.77500000000094,69.12000000000262,0,0,0,0,0,0,0.002614934940450436,160.24900000000054,1
115.91000000000349,93.5199999999968,13.590000000003783,8.80000000000291,156.03857142857254,-125.51000000000204,0,0,0,0,0,0,0.002479957384338944,153.76800000000077,1
105.98999999999796,22.910000000003492,2.8399999999965075,80.23999999999796,149.8885714285721,-150.02999999999884,0,0,0,0,0,0,0.002382982450095797,143.4800000000003,1
91.44000000000233,0.9099999999962165,71.34000000000378,19.19000000000233,148.41500000000087,-157.80999999999767,0,0,0,0,0,0,0.002359487934760089,139.7520000000004,1
202.22000000000116,136.5399999999936,17.210000000006403,48.470000000001164,151.28928571428645,68.75,0,0,0,0,1,0,0.0023999783893733305,148.525,1
68.65999999999622,18.459999999999127,33.08999999999651,17.110000000000582,143.28500000000037,4.360000000000582,0,0,0,0,0,0,0.002273737094834131,129.7029999999999,1
246.84000000000378,29.369999999995343,162.99000000000524,54.4800000000032,145.9971428571433,68.76000000000204,0,0,0,0,0,0,0.0023178336476833957,132.54800000000031,0
121.70000000000437,22.470000000001164,22.860000000000582,76.37000000000262,145.49571428571497,112.55000000000291,0,0,0,0,0,0,0.002309011572467566,134.91800000000075,0
248.9300000000003,175.18999999999505,0.0,73.74000000000524,155.15357142857206,-65.19999999999709,0,0,0,0,0,1,0.002469176528746697,147.6600000000006,1
72.79000000000087,6.0900000000037835,50.12000000000262,16.57999999999447,142.0042857142866,-207.6800000000003,0,0,0,0,0,0,0.0022601318208248086,138.2830000000009,1
79.69999999999709,42.599999999998545,25.2699999999968,11.830000000001746,132.09785714285786,-226.52999999999884,0,0,0,0,0,0,0.0021037749141373237,135.41800000000075,1
149.11000000000058,99.63000000000466,23.720000000001164,25.75999999999476,135.74857142857218,-294.99000000000524,0,0,0,0,0,1,0.002165268966377799,138.73800000000045,1
146.4300000000003,68.02000000000407,16.029999999998836,62.37999999999738,137.52857142857206,-384.31000000000495,0,0,0,0,0,1,0.0021959664792457548,142.7820000000007,1
76.04999999999563,21.840000000003783,14.189999999995052,40.0199999999968,131.06357142857192,-230.95000000000437,0,0,0,0,0,0,0.0020934930404126416,141.24300000000002,1
202.15000000000146,168.83000000000175,20.340000000003783,12.979999999995925,137.7635714285721,-56.0199999999968,1,0,0,0,1,0,0.0021945935866285573,141.23600000000005,1
50.4600000000064,39.0,0.0,11.460000000006403,133.08857142857232,29.43000000000029,0,0,0,0,1,0,0.0021185599468415833,139.41600000000108,1
